Name,State,Phone Number,Location,Full Address,Opening hours,Pin,"Name, State,Pin"
McDonald's,Fort Worth,"<a href=""tel:+1 817-834-2179"" rel=""nofollow"">+1 817-834-2179</a>","<a href=""https://www.google.com/maps?cid=4437428288938292634"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3901 Airport Fwy, Fort Worth, TX 76111",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76111,"McDonald's, Fort Worth, TX 76111"
McDonald's,Dallas,"<a href=""tel:+1 214-330-0795"" rel=""nofollow"">+1 214-330-0795</a>","<a href=""https://www.google.com/maps?cid=17135196461107903034"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2747 Fort Worth Ave, Dallas, TX 75211",Fri : 6am-12am <br> Sat : open 24 hours <br> Sun : 4am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 75211,"McDonald's, Dallas, TX 75211"
McDonald's,Fort Worth,"<a href=""tel:+1 817-293-1672"" rel=""nofollow"">+1 817-293-1672</a>","<a href=""https://www.google.com/maps?cid=9219738250773940862"" target=""_blank"" rel=""nofollow"">Get Directions</a>","8651 South Fwy, Fort Worth, TX 76140",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76140,"McDonald's, Fort Worth, TX 76140"
McDonald's,Odessa,"<a href=""tel:+1 432-362-0283"" rel=""nofollow"">+1 432-362-0283</a>","<a href=""https://www.google.com/maps?cid=16119180359796006693"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5900 E Interstate 20, Odessa, TX 79761",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79761,"McDonald's, Odessa, TX 79761"
McDonald's,Kerrville,"<a href=""tel:+1 830-792-5575"" rel=""nofollow"">+1 830-792-5575</a>","<a href=""https://www.google.com/maps?cid=17377194695062499799"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2128 Sidney Baker St, Kerrville, TX 78028",Fri : 6am-10pm <br> Sat : 6am-10pm <br> Sun : 6am-10pm <br> Mon : 6am-10pm <br> Tue : 6am-10pm <br> Wed : 6am-10pm <br> Thu : 6am-10pm,TX 78028,"McDonald's, Kerrville, TX 78028"
McDonald's,Fort Worth,"<a href=""tel:+1 817-921-6315"" rel=""nofollow"">+1 817-921-6315</a>","<a href=""https://www.google.com/maps?cid=1818661887672015056"" target=""_blank"" rel=""nofollow"">Get Directions</a>","700 E Berry St, Fort Worth, TX 76110",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 6am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76110,"McDonald's, Fort Worth, TX 76110"
McDonald's,Austin,"<a href=""tel:+1 512-444-9229"" rel=""nofollow"">+1 512-444-9229</a>","<a href=""https://www.google.com/maps?cid=16621589155332527133"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2426 E Riverside Dr, Austin, TX 78741",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 78741,"McDonald's, Austin, TX 78741"
McDonald's,Leander,"<a href=""tel:+1 512-259-9055"" rel=""nofollow"">+1 512-259-9055</a>","<a href=""https://www.google.com/maps?cid=1694826546572900435"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1445 N US Hwy 183, Leander, TX 78641",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 78641,"McDonald's, Leander, TX 78641"
McDonald's,Cleburne,"<a href=""tel:+1 817-558-0604"" rel=""nofollow"">+1 817-558-0604</a>","<a href=""https://www.google.com/maps?cid=15678772257794276165"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1435 W Henderson St, Cleburne, TX 76031",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76031,"McDonald's, Cleburne, TX 76031"
McDonald's,Irving,"<a href=""tel:+1 972-253-4492"" rel=""nofollow"">+1 972-253-4492</a>","<a href=""https://www.google.com/maps?cid=15478902217717574620"" target=""_blank"" rel=""nofollow"">Get Directions</a>","302 W Irving Blvd, Irving, TX 75060",Fri : 5am-2am <br> Sat : 5am-2am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 75060,"McDonald's, Irving, TX 75060"
McDonald's,Odessa,"<a href=""tel:+1 432-337-9338"" rel=""nofollow"">+1 432-337-9338</a>","<a href=""https://www.google.com/maps?cid=1372769872473327327"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1347 W University Blvd, Odessa, TX 79764",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 79764,"McDonald's, Odessa, TX 79764"
McDonald's,Fort Worth,"<a href=""tel:+1 817-924-0421"" rel=""nofollow"">+1 817-924-0421</a>","<a href=""https://www.google.com/maps?cid=4058160795321738954"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4800 South Fwy, Fort Worth, TX 76115",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-1am <br> Mon : 5am-1am <br> Tue : 5am-1am <br> Wed : 5am-1am <br> Thu : 5am-1am,TX 76115,"McDonald's, Fort Worth, TX 76115"
McDonald's,Waco,"<a href=""tel:+1 254-772-2082"" rel=""nofollow"">+1 254-772-2082</a>","<a href=""https://www.google.com/maps?cid=17798103549206963925"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1225 N Valley Mills Dr, Waco, TX 76710",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76710,"McDonald's, Waco, TX 76710"
McDonald's,Dallas,"<a href=""tel:+1 214-369-6256"" rel=""nofollow"">+1 214-369-6256</a>","<a href=""https://www.google.com/maps?cid=12248363627796196790"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5960 Greenville Ave, Dallas, TX 75206",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75206,"McDonald's, Dallas, TX 75206"
McDonald's,Gatesville,"<a href=""tel:+1 254-865-8884"" rel=""nofollow"">+1 254-865-8884</a>","<a href=""https://www.google.com/maps?cid=3214176757830619182"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2302 Main St, Gatesville, TX 76528",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76528,"McDonald's, Gatesville, TX 76528"
McDonald's,Fort Worth,"<a href=""tel:+1 817-735-1970"" rel=""nofollow"">+1 817-735-1970</a>","<a href=""https://www.google.com/maps?cid=15026425114000174287"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3300 Hulen St, Fort Worth, TX 76107",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76107,"McDonald's, Fort Worth, TX 76107"
McDonald's,Burleson,"<a href=""tel:+1 817-295-3281"" rel=""nofollow"">+1 817-295-3281</a>","<a href=""https://www.google.com/maps?cid=11347499720296086510"" target=""_blank"" rel=""nofollow"">Get Directions</a>","986 N Burleson Blvd, Burleson, TX 76028",Fri : 4 : 30am-12am <br> Sat : 4 : 30am-12am <br> Sun : 4 : 30am-11pm <br> Mon : 4 : 30am-11pm <br> Tue : 4 : 30am-11pm <br> Wed : 4 : 30am-11pm <br> Thu : 4 : 30am-11pm,TX 76028,"McDonald's, Burleson, TX 76028"
McDonald's,Beeville,"<a href=""tel:+1 361-358-4770"" rel=""nofollow"">+1 361-358-4770</a>","<a href=""https://www.google.com/maps?cid=7802153813236695926"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2301 N Saint Mary, Beeville, TX 78102",Fri : 5am-12am <br> Sat : open 24 hours <br> Sun : 4am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 78102,"McDonald's, Beeville, TX 78102"
McDonald's,Lubbock,"<a href=""tel:+1 806-745-7678"" rel=""nofollow"">+1 806-745-7678</a>","<a href=""https://www.google.com/maps?cid=4849941472388921114"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2433 S Loop 289, Lubbock, TX 79423",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79423,"McDonald's, Lubbock, TX 79423"
McDonald's,Abilene,"<a href=""tel:+1 325-672-1271"" rel=""nofollow"">+1 325-672-1271</a>","<a href=""https://www.google.com/maps?cid=11465435962430160066"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1201 N Judge Ely Blvd, Abilene, TX 79601",Fri : 6am-2am <br> Sat : 6am-2am <br> Sun : 6am-1am <br> Mon : 6am-1am <br> Tue : 6am-1am <br> Wed : 6am-1am <br> Thu : 6am-1am,TX 79601,"McDonald's, Abilene, TX 79601"
McDonald's,Lampasas,"<a href=""tel:+1 512-556-2202"" rel=""nofollow"">+1 512-556-2202</a>","<a href=""https://www.google.com/maps?cid=12219733875994629405"" target=""_blank"" rel=""nofollow"">Get Directions</a>","804 S Key Ave, Lampasas, TX 76550",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76550,"McDonald's, Lampasas, TX 76550"
McDonald's,Round Rock,"<a href=""tel:+1 512-238-6002"" rel=""nofollow"">+1 512-238-6002</a>","<a href=""https://www.google.com/maps?cid=3518116052242705662"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4700 E Palm Valley Blvd, Round Rock, TX 78664",Fri : 7am-10pm <br> Sat : 7am-10pm <br> Sun : 7am-10pm <br> Mon : 7am-10pm <br> Tue : 7am-10pm <br> Wed : 7am-10pm <br> Thu : 7am-10pm,TX 78664,"McDonald's, Round Rock, TX 78664"
McDonald's,Austin,"<a href=""tel:+1 512-346-5440"" rel=""nofollow"">+1 512-346-5440</a>","<a href=""https://www.google.com/maps?cid=9599176105709743130"" target=""_blank"" rel=""nofollow"">Get Directions</a>","10732 Research Blvd, Austin, TX 78759",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 78759,"McDonald's, Austin, TX 78759"
McDonald's,Kerrville,"<a href=""tel:+1 830-896-7644"" rel=""nofollow"">+1 830-896-7644</a>","<a href=""https://www.google.com/maps?cid=1892977231796030964"" target=""_blank"" rel=""nofollow"">Get Directions</a>","600 Sidney Baker St, Kerrville, TX 78028",Fri : 6am-12am <br> Sat : 6am-12am <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-12am,TX 78028,"McDonald's, Kerrville, TX 78028"
McDonald's,Copperas Cove,"<a href=""tel:+1 254-547-8212"" rel=""nofollow"">+1 254-547-8212</a>","<a href=""https://www.google.com/maps?cid=8142008231773995605"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1418 U.S. Hwy 190, Copperas Cove, TX 76522",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 76522,"McDonald's, Copperas Cove, TX 76522"
McDonald's,Fort Worth,"<a href=""tel:+1 817-294-9484"" rel=""nofollow"">+1 817-294-9484</a>","<a href=""https://www.google.com/maps?cid=17272996054452090921"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5901 Bryant Irvin Rd, Fort Worth, TX 76132",Fri : 6am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76132,"McDonald's, Fort Worth, TX 76132"
McDonald's,Fort Worth,"<a href=""tel:+1 817-535-0545"" rel=""nofollow"">+1 817-535-0545</a>","<a href=""https://www.google.com/maps?cid=3818388896849780223"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4101 E Lancaster Ave, Fort Worth, TX 76103",Fri : 5am-4am <br> Sat : 5am-4am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76103,"McDonald's, Fort Worth, TX 76103"
McDonald's,Del Rio,"<a href=""tel:+1 830-774-4505"" rel=""nofollow"">+1 830-774-4505</a>","<a href=""https://www.google.com/maps?cid=9776391289372955660"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1701 Veterans Blvd, Del Rio, TX 78840",Fri : 4am-1am <br> Sat : 4am-1am <br> Sun : 4am-12am <br> Mon : 4am-12am <br> Tue : 4am-12am <br> Wed : 4am-12am <br> Thu : 4am-12am,TX 78840,"McDonald's, Del Rio, TX 78840"
McDonald's,San Angelo,"<a href=""tel:+1 325-653-1399"" rel=""nofollow"">+1 325-653-1399</a>","<a href=""https://www.google.com/maps?cid=12182180178629634099"" target=""_blank"" rel=""nofollow"">Get Directions</a>","610 W 29th St, San Angelo, TX 76903",Fri : 6am-12am <br> Sat : 6am-12am <br> Sun : 6am-12am <br> Mon : 6am-12am <br> Tue : 6am-12am <br> Wed : 6am-12am <br> Thu : 6am-12am,TX 76903,"McDonald's, San Angelo, TX 76903"
McDonald's,Burleson,"<a href=""tel:+1 817-295-6373"" rel=""nofollow"">+1 817-295-6373</a>","<a href=""https://www.google.com/maps?cid=2793602994433083297"" target=""_blank"" rel=""nofollow"">Get Directions</a>","911 SW Wilshire Blvd, Burleson, TX 76028",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76028,"McDonald's, Burleson, TX 76028"
McDonald's,Horizon City,"<a href=""tel:+1 915-852-5189"" rel=""nofollow"">+1 915-852-5189</a>","<a href=""https://www.google.com/maps?cid=11053683368759794844"" target=""_blank"" rel=""nofollow"">Get Directions</a>","13990 Horizon Blvd, Horizon City, TX 79928",Thu : 5am-4am <br> Fri : 5am-4am <br> Sat : 5am-4am <br> Sun : 5am-4am <br> Mon : 5am-4am <br> Tue : 5am-4am <br> Wed : 5am-4am,TX 79928,"McDonald's, Horizon City, TX 79928"
McDonald's,Odessa,"<a href=""tel:+1 432-367-1061"" rel=""nofollow"">+1 432-367-1061</a>","<a href=""https://www.google.com/maps?cid=16683013079169310958"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4115 Andrews Hwy, Odessa, TX 79762",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 79762,"McDonald's, Odessa, TX 79762"
McDonald's,Austin,"<a href=""tel:+1 512-442-0412"" rel=""nofollow"">+1 512-442-0412</a>","<a href=""https://www.google.com/maps?cid=2142927458143177356"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1209 Barton Springs Rd, Austin, TX 78704",Fri : 7am-9pm <br> Sat : 7am-9pm <br> Sun : 7am-9pm <br> Mon : 7am-9pm <br> Tue : 7am-9pm <br> Wed : 7am-9pm <br> Thu : 7am-9pm,TX 78704,"McDonald's, Austin, TX 78704"
McDonald's,Dallas,"<a href=""tel:+1 214-484-2837"" rel=""nofollow"">+1 214-484-2837</a>","<a href=""https://www.google.com/maps?cid=1166492941811789566"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6950 Greenville Ave, Dallas, TX 75231",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 75231,"McDonald's, Dallas, TX 75231"
McDonald's,Vernon,"<a href=""tel:+1 940-553-1881"" rel=""nofollow"">+1 940-553-1881</a>","<a href=""https://www.google.com/maps?cid=15217869603434069574"" target=""_blank"" rel=""nofollow"">Get Directions</a>","801 Hillcrest Dr, Vernon, TX 76384",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76384,"McDonald's, Vernon, TX 76384"
McDonald's,Arlington,"<a href=""tel:+1 817-465-5368"" rel=""nofollow"">+1 817-465-5368</a>","<a href=""https://www.google.com/maps?cid=10153742947819698734"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4300 S Cooper St, Arlington, TX 76015",Fri : 6am-1am <br> Sat : 6am-1am <br> Sun : 6am-1am <br> Mon : 6am-1am <br> Tue : 6am-1am <br> Wed : 6am-1am <br> Thu : 6am-1am,TX 76015,"McDonald's, Arlington, TX 76015"
McDonald's,Odessa,"<a href=""tel:+1 432-580-9940"" rel=""nofollow"">+1 432-580-9940</a>","<a href=""https://www.google.com/maps?cid=8815479584274715472"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1800 E 8th St, Odessa, TX 79761",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 79761,"McDonald's, Odessa, TX 79761"
McDonald's,Odessa,"<a href=""tel:+1 432-550-4560"" rel=""nofollow"">+1 432-550-4560</a>","<a href=""https://www.google.com/maps?cid=2083246413552286435"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5141 E 42nd St, Odessa, TX 79762",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79762,"McDonald's, Odessa, TX 79762"
McDonald's,Lubbock,"<a href=""tel:+1 806-791-7701"" rel=""nofollow"">+1 806-791-7701</a>","<a href=""https://www.google.com/maps?cid=18287438308543159372"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5201 4th St, Lubbock, TX 79416",Fri : 4am-3am <br> Sat : 4am-3am <br> Sun : 4am-3am <br> Mon : 4am-3am <br> Tue : 4am-3am <br> Wed : 4am-3am <br> Thu : 4am-3am,TX 79416,"McDonald's, Lubbock, TX 79416"
McDonald's,Austin,"<a href=""tel:+1 512-452-7473"" rel=""nofollow"">+1 512-452-7473</a>","<a href=""https://www.google.com/maps?cid=17006595024941608136"" target=""_blank"" rel=""nofollow"">Get Directions</a>","5355 Interregional Hwy, Austin, TX 78723",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 78723,"McDonald's, Austin, TX 78723"
McDonald's,Abilene,"<a href=""tel:+1 325-695-2616"" rel=""nofollow"">+1 325-695-2616</a>","<a href=""https://www.google.com/maps?cid=9217580661049740855"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4302 Buffalo Gap Rd, Abilene, TX 79605",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79605,"McDonald's, Abilene, TX 79605"
McDonald's,TX-114,"<a href=""tel:+1 682-831-9927"" rel=""nofollow"">+1 682-831-9927</a>","<a href=""https://www.google.com/maps?cid=3409198868080234606"" target=""_blank"" rel=""nofollow"">Get Directions</a>","15957 North Freeway, TX-114, Fort Worth, TX 76177",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,,"McDonald's, TX-114, "
McDonald's,Wichita Falls,"<a href=""tel:+1 940-767-1339"" rel=""nofollow"">+1 940-767-1339</a>","<a href=""https://www.google.com/maps?cid=4735591364473763957"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1412 Holliday St, Wichita Falls, TX 76301",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 76301,"McDonald's, Wichita Falls, TX 76301"
McDonald's,Waco,"<a href=""tel:+1 254-836-0600"" rel=""nofollow"">+1 254-836-0600</a>","<a href=""https://www.google.com/maps?cid=3192754309237191618"" target=""_blank"" rel=""nofollow"">Get Directions</a>","10200 China Spring Rd, Waco, TX 76708",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76708,"McDonald's, Waco, TX 76708"
McDonald's,Fort Worth,"<a href=""tel:+1 817-927-3683"" rel=""nofollow"">+1 817-927-3683</a>","<a href=""https://www.google.com/maps?cid=2431764047856333282"" target=""_blank"" rel=""nofollow"">Get Directions</a>","1500 S Main St, Fort Worth, TX 76104",Fri : 5am-3am <br> Sat : 5am-3am <br> Sun : 5am-3am <br> Mon : 5am-3am <br> Tue : 5am-3am <br> Wed : 5am-3am <br> Thu : 5am-3am,TX 76104,"McDonald's, Fort Worth, TX 76104"
McDonald's,Burkburnett,"<a href=""tel:+1 940-569-0106"" rel=""nofollow"">+1 940-569-0106</a>","<a href=""https://www.google.com/maps?cid=7374966609355333283"" target=""_blank"" rel=""nofollow"">Get Directions</a>","819 Sheppard Rd, Burkburnett, TX 76354",Fri : 5am-11pm <br> Sat : 5am-11pm <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 76354,"McDonald's, Burkburnett, TX 76354"
McDonald's,Lubbock,"<a href=""tel:+1 806-797-0422"" rel=""nofollow"">+1 806-797-0422</a>","<a href=""https://www.google.com/maps?cid=8354283674467660614"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6001 19th St, Lubbock, TX 79407",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79407,"McDonald's, Lubbock, TX 79407"
McDonald's,Wichita Falls,"<a href=""tel:+1 940-691-0525"" rel=""nofollow"">+1 940-691-0525</a>","<a href=""https://www.google.com/maps?cid=1155053919238285319"" target=""_blank"" rel=""nofollow"">Get Directions</a>","3103 Kemp Blvd, Wichita Falls, TX 76308",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-1am <br> Mon : 5am-1am <br> Tue : 5am-1am <br> Wed : 5am-1am <br> Thu : 5am-1am,TX 76308,"McDonald's, Wichita Falls, TX 76308"
McDonald's,Austin,"<a href=""tel:+1 512-707-6838"" rel=""nofollow"">+1 512-707-6838</a>","<a href=""https://www.google.com/maps?cid=8372671705203615662"" target=""_blank"" rel=""nofollow"">Get Directions</a>","710 E Ben White Blvd, Austin, TX 78704",Fri : 7am-10pm <br> Sat : 7am-10pm <br> Sun : 7am-10pm <br> Mon : 7am-10pm <br> Tue : 7am-10pm <br> Wed : 7am-10pm <br> Thu : 7am-10pm,TX 78704,"McDonald's, Austin, TX 78704"
McDonald's,Austin,"<a href=""tel:+1 512-442-7717"" rel=""nofollow"">+1 512-442-7717</a>","<a href=""https://www.google.com/maps?cid=18397279368405126346"" target=""_blank"" rel=""nofollow"">Get Directions</a>","303 E Oltorf St, Austin, TX 78704",Fri : 5am-2am <br> Sat : 5am-2am <br> Sun : 5am-2am <br> Mon : 5am-1am <br> Tue : 5am-1am <br> Wed : 5am-1am <br> Thu : 5am-1am,TX 78704,"McDonald's, Austin, TX 78704"
McDonald's,Lubbock,"<a href=""tel:+1 806-698-6734"" rel=""nofollow"">+1 806-698-6734</a>","<a href=""https://www.google.com/maps?cid=17425222397409515549"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4220 98th St, Lubbock, TX 79423",Fri : 6am-12am <br> Sat : 6am-12am <br> Sun : 6am-11pm <br> Mon : 6am-11pm <br> Tue : 6am-11pm <br> Wed : 6am-11pm <br> Thu : 6am-11pm,TX 79423,"McDonald's, Lubbock, TX 79423"
McDonald's,Dallas,"<a href=""tel:+1 214-330-4873"" rel=""nofollow"">+1 214-330-4873</a>","<a href=""https://www.google.com/maps?cid=3502144433498594468"" target=""_blank"" rel=""nofollow"">Get Directions</a>","4223 W Illinois Ave, Dallas, TX 75211",Fri : 5am-1am <br> Sat : 5am-1am <br> Sun : 5am-12am <br> Mon : 5am-12am <br> Tue : 5am-12am <br> Wed : 5am-12am <br> Thu : 5am-12am,TX 75211,"McDonald's, Dallas, TX 75211"
McDonald's,1143 1,"<a href=""tel:+1 512-926-1234"" rel=""nofollow"">+1 512-926-1234</a>","<a href=""https://www.google.com/maps?cid=9805384691487752421"" target=""_blank"" rel=""nofollow"">Get Directions</a>","2, 1143 1, Airport Blvd, Austin, TX 78721",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : 5am-1am <br> Mon : 5am-1am <br> Tue : 5am-1am <br> Wed : 5am-1am <br> Thu : 5am-12am,,"McDonald's, 1143 1, "
McDonald's,New Boston,"<a href=""tel:+1 903-628-2499"" rel=""nofollow"">+1 903-628-2499</a>","<a href=""https://www.google.com/maps?cid=11203076873201390283"" target=""_blank"" rel=""nofollow"">Get Directions</a>","702 N McCoy Blvd, New Boston, TX 75570",Fri : 5am-12am <br> Sat : 5am-12am <br> Sun : 5am-11pm <br> Mon : 5am-11pm <br> Tue : 5am-11pm <br> Wed : 5am-11pm <br> Thu : 5am-11pm,TX 75570,"McDonald's, New Boston, TX 75570"
McDonald's,Lubbock,"<a href=""tel:+1 806-783-0898"" rel=""nofollow"">+1 806-783-0898</a>","<a href=""https://www.google.com/maps?cid=5257731899542922132"" target=""_blank"" rel=""nofollow"">Get Directions</a>","6511 82nd St, Lubbock, TX 79424",Fri : open 24 hours <br> Sat : open 24 hours <br> Sun : open 24 hours <br> Mon : open 24 hours <br> Tue : open 24 hours <br> Wed : open 24 hours <br> Thu : open 24 hours,TX 79424,"McDonald's, Lubbock, TX 79424"
